   ;Produto;Código;Cód Barras;Situação;Preço de Venda; 
;SUV GLASU CORANTE PRETO 50ML;001406;7891260507292;Ativo;7,0000; por UN
;SUV GLASU CORANTE VERDE 50ML;001407;7891260507711;Ativo;7,0000; por UN
;SUV GLASU CORANTE VERMELHO 50ML;001408;7891260507728;Ativo;7,0000; por UN
;SUV GLASU MAXIMA EFICIENCIA BRANCO NEVE 18L;001397;7891260166277;Ativo;359,9000; por LA
;SUV GLASU MUDA FACIL BRANCO -18 LTS;001246;7891260058626;Ativo;249,9900; por LA
;SUV GLASU MUDA FACIL BRANCO 3,6L;001243;7891260058633;Ativo;96,6700; por GL
;SUV GLASU PINTURA ESSENCIAL BRANCO 18L;001273;SEM GTIN;Ativo;219,9900; por LA
;SUV GLASU PINTURA ESSENCIAL BRANCO 3,6L;001244;7891260489550;Ativo;50,0000; por GL
;SUV MASSA ACRILICA - 1,4 KG;001234;7891260028773;Ativo;37,9900; por QT
;SUV MASSA ACRILICA GL - 5,7 KG;001250;7891260028766;Ativo;109,9900; por GL
;SUV MASSA ACRILICA 25KG;000042;7891260457078;Ativo;269,9900; por LA
;SUV MASSA CORRIDA PVA - 1,4 KG;001235;7891260028728;Ativo;24,9900; por QT
;SUV MASSA CORRIDA PVA GL - 5,7 KG;001197;7891260028711;Ativo;59,9900; por GL
;SUV MASSA CORRIDA PVA 25KG;000041;7891260456989;Ativo;119,9900; por LA
;SUV MASSA P/ MADEIRA - 1,3 KG;000419;7891260028827;Ativo;38,9100; por UN
;SUV MASSA P/ MADEIRA - 5,5 KG;001794;7891260028810;Ativo;109,2200; por GL
;SUV MULTISSUPERFICIES EPOXI ACT BRANCO AGUA 3,6 GL;000480;7891260325605;Ativo;311,1100; por GL
;SUV MULTISSUPERFICIES EPOXI ACT BRANCO AGUA 900 ML;001548;7891260327999;Ativo;108,9900; por QT
;SUV PISO AMARELO SEG. 3,6;001184;SEM GTIN;Ativo;86,5000; por GL
;SUV PISO AZUL 18 LT;001935;7891260058015;Ativo;498,4400; por LA
;SUV PISO BRANCO 18LT;001125;7891260057964;Ativo;477,6800; por LA
;SUV PISO BRANCO 3,6 GL;000384;7891260057957;Ativo;145,0000; por GL
;SUV PISO CERAMICA 3,6 LT;000385;7891260058282;Ativo;119,0000; por GL
;SUV PISO CINZA 18L SUVINIL;001094;SEM GTIN;Ativo;419,9900; por LA
;SUV PISO CINZA 3,6 LT;000387;7891260058220;Ativo;119,0000; por GL
;SUV PISO CONCRETO PURO 3,6 LT;000382;7891260435922;Ativo;89,0000; por GL
;SUV PISO CONCRETO 18L SUVINIL;001081;7891260058343;Ativo;419,0000; por LA
;SUV PISO CONCRETO 3,6 LT;000386;7891260058336;Ativo;119,0000; por GL
;SUV PISO CONCRETO 3,6L SUVINIL;001180;SEM GTIN;Ativo;119,0000; por GL
;SUV PISO PRETO 3,6 LT;000389;7891260058329;Ativo;119,0000; por GL
;SUV PISO VERMELHO SEG. 3,6L SUVINIL;001185;SEM GTIN;Ativo;86,5000; por GL
;SUV PROTECAO TOTAL BRANCA GL 3,6;001416;SEM GTIN;Ativo;297,5000; por GL
;SUV RENDE & COBRE MUITO BRANCO -18 L;001584;7891260331811;Ativo;449,9900; por LA
;SUV RENDE & COBRE MUITO BRANCO 20 LTS;001585;7891260440674;Ativo;449,9900; por BD
;SUV RENDE & COBRE MUITO BRANCO 3,6 LT;000352;7891260331804;Ativo;149,9900; por GL
;SUV RENDE & COBRE MUITO BRANCO 900 ML;001564;7891260340196;Ativo;59,9900; por QT
;SUV SELADOR ACRILICO  3,6 LT;000422;7891260028582;Ativo;75,4500; por GL
;SUV SELADOR ACRILICO 18 LT;000424;7891260574706;Ativo;285,8300; por LA
;SUV SELADORA P/ MADEIRA 3,6 LT;001478;7891260217757;Ativo;207,1100; por GL
;SUV SELADORA P/ MADEIRA 900 ML;000420;7891260217856;Ativo;58,4700; por QT
;SUV TOQUE BRILHO BRANCO 3,6L;001785;7891260559239;Ativo;280,7700; por GL
;SUV TOQUE DA TERRA;002771;9900000001292;Ativo;255,0000; por UN
;SUV TOQUE FOSCO BRANCO 3,6L;001198;7891260561713;Ativo;199,9900; por GL
;SUV TOQUE FOSCO BRANCO 900ML;001799;7891260561706;Ativo;57,9900; por QT
;SUV TOQUE FOSCO COMPLETO BRANCA 20 LTS;001383;7891260560907;Ativo;659,9900; por BD
;SUV TOQUE FOSCO COMPLETO BRANCO 3,6L;001786;7891260560877;Ativo;189,9900; por GL
;SUV TOQUE FOSCO COMPLETO BRANCO 900ML;001798;7891260560860;Ativo;70,0000; por QT
;SUV TOQUE FOSCO PALHA 18 LT;000068;7891260561096;Ativo;642,9900; por LA
;SUV TOQUE SEDA BRANCO 18L;001085;SEM GTIN;Ativo;980,0000; por LA
;SUV TOQUE SEDA BRANCO 3,6L;001783;7891260559048;Ativo;287,9900; por GL
;SUV TOQUE SEDA 900 ML BRANCO;000250;SEM GTIN;Ativo;82,9900; por QT
;SUV VERNIZ AC PROT MAX DECK NATURAL - 3,6L;001219;7891260505083;Ativo;449,9700; por GL
;SUV VERNIZ BR SEC RAP NATURAL - 3,6L;001274;SEM GTIN;Ativo;229,8400; por GL
;SUV VERNIZ BR SECA RAPIDO IMBUIA 3,6L SUVINIL;001166;SEM GTIN;Ativo;229,0000; por GL
;SUV VERNIZ BRTE IMBUIA 900 ML AGUA;001165;7891260347317;Ativo;69,0000; por QT
;SUV VERNIZ BRTE MOGNO  B. AGUA 3,6 LT;001843;7891260347294;Ativo;200,4200; por GL
;SUV VERNIZ BRTE TINGE E PROTEGE MOGNO 3,6 LT;001233;7891260233689;Ativo;193,9400; por GL
;SUV VERNIZ NATURAL FOSCO B. SOLVENTE 3,6 LT;001588;7891260025789;Ativo;205,8300; por GL
;T - AMARELO OXIDO;002350;SEM GTIN;Ativo;121,0000; por UN
;TEK BOND ADES INST. 793 100G;001939;SEM GTIN;Ativo;30,0000; por UN
;TEK BOND SPRAY  BRANCO FOSCO - 350 ML;001413;7898543381013;Ativo;20,3200; por UN
;TEK BOND SPRAY ALTA TEMPE. ALUMINIO - 350ML;001550;7898543381174;Ativo;39,0500; por UN
;TEK BOND SPRAY ALTA TEMPE. PRETO BRIL - 350ML;001228;7898543381167;Ativo;39,0500; por UN
;TEK BOND SPRAY ALTA TEMPE. PRETO FOSCO - 350ML;001551;7898543382348;Ativo;3.905,0000; por UN
;TEK BOND SPRAY ALUMINIO - 350 ML;001482;7898543380948;Ativo;21,5100; por UN
;TEK BOND SPRAY AMARELO - 350 ML;001483;7898543380979;Ativo;2.151,0000; por UN
;TEK BOND SPRAY BRANCO BRILHANTE - 350 ML;001484;7898543380931;Ativo;2.151,0000; por UN
;TEK BOND SPRAY COBRE METALICO - 350ML ( NOVO );001287;7898543381228;Ativo;28,3100; por UN
;TEK BOND SPRAY DOURADO - 350 ML;001485;7898543380962;Ativo;29,3600; por UN
;TEK BOND SPRAY GRAFITE - 350 ML;001486;7898543381037;Ativo;24,2700; por UN
;TEK BOND SPRAY PRETO BRILHANTE - 350ML;001269;7898543380924;Ativo;25,9100; por UN
;TEK BOND SPRAY PRETO FOSCO - 350ML;001270;7898543380917;Ativo;21,5100; por UN
;TEK BOND SPRAY USO GERAL AZUL - 350ML;001886;7898543380993;Ativo;28,0300; por UN
;TEK BOND SPRAY USO GERAL AZUL CLARO - 350ML;001887;7898543380986;Ativo;28,0300; por UN
;TEK BOND SPRAY USO GERAL AZUL ESCURO - 350ML;001888;7898543381006;Ativo;28,0300; por UN
;TEK BOND SPRAY USO GERAL BEGE - 350ML;001889;7898543381099;Ativo;28,0300; por UN
;TEK BOND SPRAY USO GERAL GELO - 350ML;001890;7898543381020;Ativo;28,0300; por UN
;TEK BOND SPRAY USO GERAL PRIMER FUNDO - 350ML;001883;7898543381105;Ativo;28,0300; por UN
;TEK BOND SPRAY USO GERAL ROSA - 350ML;001882;7898543381051;Ativo;28,0300; por UN
;TEK BOND SPRAY USO GERAL VERDE - 350ML;001881;7898543381075;Ativo;28,0300; por UN
;TEK BOND SPRAY USO GERAL VERDE ESCURO - 350ML;001880;7898543381068;Ativo;28,0300; por UN
;TEK BOND SPRAY USO GERAL VERNIZ FOSCO - 350 ML;001489;7898543394396;Ativo;28,0300; por UN
;TEK BOND SPRAY VERMELHO - 350 ML;001487;7898543380955;Ativo;2.803,0000; por UN
;TEK BOND SPRAY VERNIZ BRILHANTE - 350 ML;001488;7898543381082;Ativo;28,0300; por UN
;TEKBOND COLA INSTANTANEA 2GR;001941;7898904869044;Ativo;4,9900; por UN
;TEKBOND FITA ANTIDERRAP 50X5M PT;001043;7898472262834;Ativo;52,9000; por UN
;TEKBOND FITA ANTIDERRAP 50X5M TRANSP;001044;7898472262841;Ativo;52,9000; por UN
;THOMPSON ABRACADEIRA NYLON PRETA UNIDADE;001942;7898011975577;Ativo;2,0000; por UN
;TIGRE BANDEJA 23CM PORTA PIN 4,2L REF.2307-23;002805;7891395073556;Ativo;13,2000; por UN
;TIGRE BANDEJA 2304 15CM PRETA PC 18.50.007;002803;7891395060426;Ativo;9,5600; por UN
;TIGRE BANDEJA 2304 23CM PRETA PC 18.50.006;002804;7891395045263;Ativo;13,2000; por UN
;TIGRE CABO P/ ROLO 1301/23;000356;7891395001399;Ativo;16,9900; por UN
;TIGRE DESEMPENADEIRA  ACO - LISA - 2117 C/CABO DE MADEIRA 18.50.028;002628;7891395026798;Ativo;32,9900; por UN
;TIGRE DESEMPENADEIRA  ACO INOX CAB FECH 12X25CM;002629;7891395072047;Ativo;47,9900; por UN
;TIGRE DESEMPENADEIRA  ACO INOX CAB FECH 12X45CM;002630;7891395072061;Ativo;78,9900; por UN
;TIGRE DESEMPENADEIRA ACO INOX CAB ABER 12X25CM;002631;7891395072078;Ativo;45,9900; por UN
;TIGRE DESEMPENADEIRA ACO INOX CAB ABER 12X35CM;002632;7891395072085;Ativo;64,9900; por UN
;TIGRE DESEMPENADEIRA ACO INOX CAB FECH 12X35CM;002633;7891395072054;Ativo;66,9900; por UN
;TIGRE DESEMPENADEIRA INOX CANT EXT REF.2123-01;002634;7891395073532;Ativo;47,9900; por UN
;TIGRE DESEMPENADEIRA INOX CANT INT REF.2123-00;002635;7891395073518;Ativo;47,9900; por UN
;TIGRE DESEMPENADEIRA PLAST 30X17CM;002731;7891395026767;Ativo;27,9900; por UN
;TIGRE ESPATULA CABO MADEIRA ACO INOX 3,5CM 2153-1;002666;7891395014924;Ativo;24,9900; por UN
;TIGRE ESPATULA CABO MADEIRA ACO INOX 7,6CM 2153-3;002665;7891395014948;Ativo;33,4600; por UN
;TIGRE ESPATULA PLAST LISA 2160 10CM PC 18.50.039;002687;7891395033994;Ativo;7,0000; por UN
;TIGRE ESPATULA PLAST LISA 2160-08;002688;7891395033987;Ativo;6,0000; por UN
;TIGRE EXTENSOR 1307 2M;000365;7891395013392;Ativo;32,0000; por UN
;TIGRE EXTENSOR 1307 3M PC 18.50.043;002637;7891395015082;Ativo;69,9900; por UN
;TIGRE EXTENSOR 1308 1,8M TELESCOPICO ALUMINIO PC 18.50.A41;002638;7891395028877;Ativo;64,9900; por UN
;TIGRE EXTENSOR 1308 2,7M ALUMINIO PC 18.50.044;002639;7891395028884;Ativo;110,0000; por UN
;TIGRE EXTENSOR 1308 5M ALUMINIO 18.50.046;002640;7891395062703;Ativo;246,9900; por UN
;TIGRE GARFO SUPORTE  UNIVERSAL ;001345;7891395033499;Ativo;20,9900; por UN
;TIGRE KIT 1522 REPARO 7 PECAS 18.50.597;002552;7891395036759;Ativo;69,9900; por UN
;TIGRE KIT 1541 BASICO PAREDE KIT 18.50.599;002821;7891395038227;Ativo;27,9900; por UN
;TIGRE KIT 1582 - 5 PECAS 18.50.507;002730;7891395072276;Ativo;54,9900; por UN
;TIGRE LIXA MASSA 180;000718;7891395027092;Ativo;4,5000; por UN
;TIGRE ROLO ANTI-RESPINGO 1374 23CM PC 18.50.516;002622;7891395028693;Ativo;30,9900; por UN
;TIGRE ROLO ANTI-RESPINGO 1375  9CM PC 18.50.513;002807;7891395040039;Ativo;16,9500; por QT
;TIGRE ROLO ANTI-RESPINGO 1376 23CM ECON PC 18.50.517;002779;7891395041647;Ativo;15,9900; por UN
;TIGRE ROLO ANTI-RESPINGO 1377 15CM ECON PC 18.50.509;002780;7891395041630;Ativo;15,9900; por UN
;TIGRE ROLO DE ESPUMA  9CM 1341 C/C PC 18.50.566;002808;7891395000064;Ativo;5,8900; por UN
;TIGRE ROLO DE ESPUMA 15CM 1341 C/C PC 18.50.567;002689;7891395041562;Ativo;12,9900; por UN
;TIGRE ROLO DE ESPUMA 23CM 1330 S/C BCO PC 18.50.555;002538;7891395000934;Ativo;13,9900; por UN
;TIGRE ROLO DE ESPUMA 23CM 1342 S/C AMARE PC 18.50.560;002539;7891395016287;Ativo;20,0000; por UN
;TIGRE ROLO LA NATURAL 05CM 1379 C/C PC 18.50.A32;002782;7891395047618;Ativo;12,9900; por UN
;TIGRE ROLO LA 05CM 1366 C/C P/EPOXI;000223;7891395032768;Ativo;8,2100; por UN
;TIGRE ROLO LA 05CM 1383 C/C PC 18.50.493;002809;7891395047625;Ativo;14,4000; por UN
;TIGRE ROLO LA 15CM 1383 C/C PC 18.50.496;002810;7891395037435;Ativo;26,9500; por UN
;TIGRE ROLO LA 23CM 1312 SINTETICO;000374;7891395002327;Ativo;13,8000; por UN
;TIGRE ROLO LA 23CM 1312 SINTETICO PC 18.50.498;002623;9900000000806;Ativo;15,9900; por UN
;TIGRE ROLO LA 23CM 1380 S/C PC 18.50.518;002624;7891395022196;Ativo;34,9900; por UN
;TIGRE ROLO LA 23CM 1391 NATURAL PC 18.50.534;002540;7891395061065;Ativo;69,0000; por UN
;TIGRE ROLO LA 23CM 1396 SINTETICA PC 18.50.529;002625;7891395037466;Ativo;22,0000; por UN
;TIGRE ROLO POLYESTER  4CM 1345 MICRO PC 18.50.570;002783;7891395001009;Ativo;5,9900; por UN
;TIGRE ROLO PRO MICROFIBRA 23CM 1338 PC 18.50.505;002626;7891395062833;Ativo;25,9900; por UN
;TIGRE ROLO TEXTURA BAIXA 1350 S/C AMARE;002710;7891395000941;Ativo;25,0000; por UN
;TIGRE TRINCHA STARTEC 915-2;002672;7891395072962;Ativo;17,9900; por UN
;"TIGRE TRINCHA 500  1/2"" PC 18.50.645";002729;7891395003157;Ativo;3,5000; por UN
;"TIGRE TRINCHA 500 1 1/2"" PC 18.50.635";002728;7891395003188;Ativo;7,9900; por UN
;"TIGRE TRINCHA 571  1/2"" PC 18.50.790";002811;7891395003812;Ativo;4,2000; por UN
;"TIGRE TRINCHA 571  3/4"" PC 18.50.815";002812;7891395003829;Ativo;5,5000; por UN
;"TIGRE TRINCHA 571 1 "" PC 18.50.785";002813;7891395003836;Ativo;9,2500; por UN
;"TIGRE TRINCHA 571 1 1/2"" PC 18.50.780";002814;7891395003843;Ativo;12,8900; por UN
;"TIGRE TRINCHA 571 2 "" PC 18.50.800";002815;7891395003850;Ativo;16,8600; por UN
;"TIGRE TRINCHA 571 2 1/2"" PC 18.50.795";002816;7891395003867;Ativo;23,7000; por UN
;"TIGRE TRINCHA 573  1/2"" PC 18.50.835";002817;7891395003997;Ativo;4,6600; por UN
;"TIGRE TRINCHA 573  3/4"" PC 18.50.860";002794;7891395004000;Ativo;5,4000; por UN
;"TIGRE TRINCHA 573 1 "" PC 18.50.830";002668;7891395004017;Ativo;8,9000; por UN
;"TIGRE TRINCHA 573 1 1/2"" PC 18.50.825";002669;7891395004024;Ativo;19,7000; por UN
;"TIGRE TRINCHA 573 2 "" PC 18.50.845";002793;7891395004031;Ativo;15,2200; por UN
;"TIGRE TRINCHA 573 2 1/2"" PC 18.50.840";002792;7891395004048;Ativo;18,6600; por UN
;"TIGRE TRINCHA 573 3"" PC 18.50.855";002791;7891395004055;Ativo;25,9300; por UN
;"TIGRE TRINCHA 573 4"" PC 18.50.865";002670;7891395004079;Ativo;28,4500; por UN
;"TIGRE TRINCHA 728  3/4"" PC 18.50.920";002790;7891395051189;Ativo;4,4400; por UN
;"TIGRE TRINCHA 728 1 "" PC 18.50.922";002789;7891395051196;Ativo;6,5500; por UN
;"TIGRE TRINCHA 728 1 1/2"" PC 18.50.923";002788;7891395051202;Ativo;8,3500; por UN
;"TIGRE TRINCHA 728 2 "" PC 18.50.924";002787;7891395051219;Ativo;10,0300; por UN
;"TIGRE TRINCHA 728 2 1/2"" PC 18.50.925";002786;7891395051226;Ativo;12,7100; por UN
;"TIGRE TRINCHA 728 3"" PC 18.50.926";002785;7891395051233;Ativo;17,8300; por UN
;TIGRE TRINCHA 919 2 SINTETICO PRETO PC 18.50.A69;002671;7891395070562;Ativo;20,9900; por UN
;TINTAS SUPER CASA FUNDO PREPA. BARRICA 16 LTS;000004;7893410001483;Ativo;339,0000; por UN
;TINTAS SUPER CASA MASSA ACRILICA 25KG;001928;7893410000714;Ativo;110,0000; por LA
;TINTAS SUPER CASA SELADORA ACR BARRICA 15 L;000003;7893410000127;Ativo;92,0400; por UN
;"""TRINCHA TIGRE 695 2.1/2"""" GRIS LATEX/ACRILICA""";002492;7891395061614;Ativo;19,7300; por UN
;"""TRINCHA TIGRE 695 3"""" GRIS LATEX/ACRILICA""";002493;7891395061621;Ativo;23,2900; por UN
;"TRINCHA TIGRE 696 MEDIA 1.1/2"" BCA. VERNIZ/STAIN";002499;7891395061874;Ativo;14,4700; por UN
;V - VERMELHO INT;002352;SEM GTIN;Ativo;265,0000; por UN
;VERNIZ SPARLACK CET CLASSIC BAL BR 3,6L - CANELA - CORAL;000341;SEM GTIN;Ativo;38.900,0000; por GL
;VERNIZ SPARLACK CET CLASSIC BR 0,9L - MOGNO CORAL;000344;SEM GTIN;Ativo;89,0000; por QT
;VERNIZ SPARLACK CET DECK S B  3,6L NATURAL - CORAL;000337;7891574054147;Ativo;409,9000; por GL
;VERNIZ SPARLACK CET STAIN BALANCE AC 3,6L - CORAL;000340;7891019171187;Ativo;209,9000; por GL
;VERNIZ SPARLACK CETOL CLASSIC AC 0,9L - MOGNO - CORAL;000670;7891574012642;Ativo;89,0000; por QT
;VERNIZ SPARLACK CETOL CLASSIC AC 3,6L - CANELA - CORAL;000672;SEM GTIN;Ativo;389,0000; por GL
;VERNIZ SPARLACK CETOL CLASSIC AC 3,6L - IMBUIA - CORAL;000626;SEM GTIN;Ativo;39.800,0000; por GL
;VERNIZ SPARLACK CETOL CLASSIC AC 3,6L - MOGNO - CORAL;000631;SEM GTIN;Ativo;359,0000; por GL
;VERNIZ SPARLACK CETOL CLASSIC BR 0,9L - IMBUIA - CORAL;000478;SEM GTIN;Ativo;89,0000; por QT
;VERNIZ SPARLACK CETOL CLASSIC BR 3,6L - IMBUIA - CORAL;000630;SEM GTIN;Ativo;329,0000; por GL
;VERNIZ SPARLACK CETOL STAIN  3,6L - CORAL;000622;7891574012574;Ativo;209,9000; por GL
;VERNIZ SPARLACK CETOL STAIN BALANCE AC  UV GLASS 0,9L - CORAL;000347;7891019918454;Ativo;69,0000; por QT
;VERNIZ SPARLACK CETOL STAIN BALANCE AC 0,9L - CORAL;000342;SEM GTIN;Ativo;59,9900; por QT
;VIAMANTA 10X4MM ROLO;000663;SEM GTIN;Ativo;489,0000; por UN
;VIAPOL MASSA F.12 BRANCA 0,400 KG;001239;7898055524847;Ativo;16,4700; por UN
;VIAPOL MASSA F.12 CASTANHO 0,400KG;000254;7898055525646;Ativo;16,4700; por UN
;VIAPOL MASSA F.12 CEREJEIRA 0,400KG;000255;7898055524922;Ativo;16,4700; por UN
;VIAPOL MASSA F.12 CUMARU 0,400KG;000256;7898055525981;Ativo;16,4700; por UN
;VIAPOL MASSA F.12 IMBUIA 0,400KG;001547;7898055524854;Ativo;16,4700; por UN
;VIAPOL MASSA F.12 IPE 0,400KG;000257;7898055524861;Ativo;16,4700; por UN
;VIAPOL MASSA F.12 JATOBA 0,400KG;000258;7898055524878;Ativo;16,4700; por UN
;VIAPOL MASSA F.12 MARFIM 0,400KG;000116;7898055524823;Ativo;16,4700; por UN
;VIAPOL MASSA F.12 SUCUPIRA 0,400KG;000259;7898055525660;Ativo;16,4700; por UN
;VIAPOL VIAPLUS 1000 CX 18 KG;001295;7898055521723;Ativo;73,3500; por kg
;VIAPOL VIAPLUS 5000 CX 18 KG;001296;7898055523574;Ativo;239,3700; por kg
;VIAPOL VIAPLUS 7000 CX 18 KG;000664;7898055528906;Ativo;283,8000; por UN
;WD 40 LUBRIFICANTE SPRAY 300ML - THERON;001549;7898193140435;Ativo;62,6000; por UN
;XADREZ  AZUL  50ML ;001279;7891323075201;Ativo;7,0000; por QT
;XADREZ  BRANCO  50ML ;001282;7891323113064;Ativo;7,0000; por QT
;XADREZ  MARROM  50ML;001283;7891323075249;Ativo;7,0000; por QT
;XADREZ  VIOLETA  50ML ;001280;7891323075294;Ativo;7,0000; por QT
;XADREZ AMARELO - 50ML ;001276;7891323075195;Ativo;7,0000; por QT
;XADREZ OCRE 50ML ;001284;7891323075232;Ativo;7,0000; por QT
;XADREZ PRETO  50ML ;001281;7891323075256;Ativo;7,0000; por QT
;XADREZ VERDE 50ML;001275;7891323075270;Ativo;7,0000; por QT
;XADREZ VERMELHO 50ML ;001278;7891323075287;Ativo;7,0000; por QT
;Z - MARROM UMBRIA;002351;7730149472583;Ativo;93,9600; por UN
